lon,lat,ortho_h,class_ph,confidence,x_atc,y_atc
18.042799741629945,-33.18059792693783,-2.2228818,40,0.685085117816925,36452703.12955194,8730.04
18.042799964076497,-33.1805978950555,-0.8210022,40,0.4430777132511139,36452703.13156419,8730.002
18.04279896149828,-33.180591607805205,-2.8219438,40,0.5983980894088745,36452703.834134154,8730.053
18.04279793880813,-33.18057888925188,-0.63132787,40,0.5774970650672913,36452705.248318724,8729.986
18.042797094263108,-33.18057257597377,-1.6340172,40,0.8367656469345093,36452705.95292383,8730.01
18.04279714000424,-33.18057256983026,-1.3460298,40,0.685005247592926,36452705.95290666,8730.002
18.042796572704628,-33.18056621632175,-0.60179174,40,0.572090208530426,36452706.659489684,8729.979
18.04279655858829,-33.18056621837799,-0.69077766,40,0.6386362910270691,36452706.659495406,8729.981
18.042794883169716,-33.18055358744521,-2.609452,40,0.6734672784805298,36452708.070522815,8730.025
18.042794512085404,-33.18054720328334,-0.62622344,40,0.5845964550971985,36452708.77922925,8729.969
18.042794375315637,-33.18054722268566,-1.4880233,40,0.9756850004196167,36452708.77819297,8729.992
18.042793794987933,-33.18054086813891,-0.823836,40,0.7243377566337585,36452709.4848201,8729.971
18.042791596557688,-33.18052186426056,-1.7093918,40,0.570138692855835,36452711.60159895,8729.983
18.042791772507748,-33.180521839150934,-0.6006063,40,0.579056441783905,36452711.60366461,8729.954
18.042791078741672,-33.18051549708537,-0.6486264,40,0.5916486382484436,36452712.31029293,8729.951
18.042791084583232,-33.180515496234484,-0.61180425,40,0.579056441783905,36452712.31029245,8729.95
18.042789341196077,-33.180502861216205,-2.948447,40,0.6220999360084534,36452713.71943161,8730.007
18.042789509865646,-33.180502836647506,-1.8852,40,0.6137266159057617,36452713.721491545,8729.978
18.042789016635147,-33.18049646320899,-0.66750425,40,0.6449978947639465,36452714.429133624,8729.941
18.042788121015523,-33.180490145963354,-1.9846702,40,0.5605356693267822,36452715.134752005,8729.974
18.042788299768464,-33.18049012044505,-0.85821164,40,0.6884735822677612,36452715.135765284,8729.943
18.042788035195283,-33.180490158464146,-2.525657,40,0.5163775086402893,36452715.1337249,8729.988
18.04278734978008,-33.18048381068728,-2.5171254,40,0.5127001404762268,36452715.840354174,8729.984
18.04278696939683,-33.18047741809778,-0.58606553,40,0.5123109221458435,36452716.55004904,8729.929
18.042786275223477,-33.180471069785824,-0.6320266,40,0.5597204566001892,36452717.257715434,8729.927
18.042785595979957,-33.18046471885848,-0.58288115,40,0.48690545558929443,36452717.964339465,8729.922
18.042785366650264,-33.18046475174432,-2.0281653,40,0.5260864496231079,36452717.96230623,8729.961
18.042785519257404,-33.180464730034195,-1.0665221,40,0.8938800096511841,36452717.96435472,8729.935
18.042784898352807,-33.18045836921936,-0.64924026,40,0.5668820738792419,36452718.67200491,8729.92
18.042784822493633,-33.18045838026933,-1.1274375,40,0.8021152019500732,36452718.670981616,8729.933
18.042784734382675,-33.18045839258469,-1.6825147,40,0.5453022718429565,36452718.66996023,8729.948
18.042784893047543,-33.18045836999212,-0.682683,40,0.6213964223861694,36452718.672006816,8729.921
18.042783432178506,-33.18044567751067,-1.2269218,40,0.797278106212616,36452720.08631632,8729.929
18.042782018320743,-33.180432973994265,-1.4710435,40,0.8550437688827515,36452721.50061342,8729.928
18.042782093417504,-33.1804329630552,-0.9976488,40,0.8938800096511841,36452721.5016329,8729.915
18.04278128447437,-33.180426624969826,-1.7621506,40,0.5589890480041504,36452722.20829126,8729.933
18.042780667538718,-33.180420258533864,-1.3153219,40,0.7504792809486389,36452722.91697428,8729.917
18.042780725778137,-33.18042025005034,-0.9481939,40,0.9355764985084534,36452722.91695711,8729.907
18.042780053356022,-33.18041389025104,-0.8506708,40,0.6736196875572205,36452723.62565538,8729.9
18.042780097934358,-33.18041388375747,-0.5696583,40,0.34300878643989563,36452723.62564203,8729.894
18.042779395476536,-33.18040752739742,-0.6607337,40,0.6191032528877258,36452724.33434793,8729.893
18.042778698193537,-33.18040116982699,-0.71876985,40,0.6943517327308655,36452725.04201242,8729.891
18.04277858749807,-33.18040118595167,-1.4165705,40,0.8515048027038574,36452725.041011065,8729.909
18.042777893932787,-33.18039542716533,-0.7359668,40,0.6984808444976807,36452725.68310472,8729.904
18.04277781670336,-33.180395438415985,-1.2228051,40,0.8379203081130981,36452725.68209192,8729.917
18.04277683639428,-33.1803890812519,-3.1078668,40,0.6580637097358704,36452726.391947955,8729.964
18.042777197998696,-33.180389029093455,-0.8287362,40,0.6736196875572205,36452726.39597437,8729.902
18.042776536158723,-33.18038262702553,-0.70713365,40,0.5881357789039612,36452727.10883066,8729.895
18.04277581275619,-33.180376231434586,-0.9711327,40,0.924246072769165,36452727.82277664,8729.896
18.04277449606282,-33.180363417633494,-0.67752314,40,0.524766206741333,36452729.249551855,8729.88
18.04277372644616,-33.18035702552188,-1.2303654,40,0.7827526926994324,36452729.96138247,8729.89
18.042773095208084,-33.1803506123265,-0.91068035,40,0.8059543371200562,36452730.67528685,8729.877
18.042772435038906,-33.18034420193506,-0.772221,40,0.6078231930732727,36452731.38919052,8729.868
18.04277092264608,-33.180331407308174,-1.7034657,40,0.6135504841804504,36452732.81493553,8729.885
18.042771093923946,-33.18033138287735,-0.6241195,40,0.45267927646636963,36452732.81595739,8729.855
18.042770332079304,-33.180324985047484,-1.1243532,40,0.7918177843093872,36452733.528829895,8729.864
18.042769644500698,-33.18031857550241,-1.1555396,40,0.8161950707435608,36452734.24273475,8729.86
18.042768963187108,-33.18031216414845,-1.1457626,40,0.7913138270378113,36452734.95663818,8729.855
18.042768347056533,-33.18030574290958,-0.72505593,40,0.5968948006629944,36452735.67156967,8729.84
18.04276756991821,-33.180299343764894,-1.3180583,40,0.784832775592804,36452736.384447895,8729.852
18.042767536855447,-33.180299348061766,-1.5261275,40,0.6128255724906921,36452736.38445362,8729.856
18.042766937835793,-33.180292922138456,-0.9953836,40,0.8245958089828491,36452737.09938034,8729.838
18.042765577438477,-33.18028009129833,-0.9538466,40,0.8087766766548157,36452738.52821907,8729.828
18.042764889403273,-33.18027367623993,-0.9815949,40,0.8289228677749634,36452739.24212059,8729.824
18.042764119720918,-33.18026727122791,-1.5218011,40,0.6114142537117004,36452739.95604118,8729.834
18.04276343738286,-33.18026085371106,-1.5116367,40,0.7555807828903198,36452740.6709803,8729.829
18.042762876402882,-33.18025441717865,-0.7350561,40,0.595463752746582,36452741.38588508,8729.804
